ID,carat,cut,color,clarity,depth,table,price,x,y,z
30748,0.26,Ideal,G,SI1,62,54,394,4.08,4.11,2.54
30749,0.9,Very Good,H,VS1,61.5,59,4136,6.13,6.19,3.79
30750,1.71,Ideal,E,SI2,61.9,57,11816,7.69,7.65,4.75
30751,1.01,Premium,G,VS2,62.5,60,5620,6.37,6.31,3.96
30752,0.51,Ideal,G,VVS2,61.6,55,2197,5.13,5.16,3.17
30753,0.52,Ideal,G,VVS2,61,56,2012,5.24,5.18,3.18
30754,0.81,Premium,G,SI2,62.5,57,2515,5.95,5.89,3.7
30755,1.23,Ideal,D,VVS1,62.4,57,16253,6.88,6.83,4.28
30756,0.31,Ideal,H,VVS2,62.4,57,802,4.36,4.32,2.71
30757,0.9,Ideal,H,SI2,62.6,57,3548,6.16,6.07,3.83
30758,0.71,Very Good,I,VS2,61.4,56,2219,5.73,5.79,3.53
30759,0.35,Premium,G,IF,62.2,58,1116,4.52,4.45,2.79
30760,1.12,Premium,F,SI2,60.5,59,4570,6.73,6.79,4.09
30761,0.91,Very Good,E,SI2,62.8,59,3968,6.13,6.16,3.86
30762,0.43,Very Good,E,SI2,59,60,765,4.9,4.96,2.91
30763,0.32,Premium,H,SI1,62.3,60,591,4.4,4.36,2.73
30764,0.33,Premium,G,VS1,61.6,60,854,4.46,4.41,2.73
30765,0.52,Ideal,F,IF,61.7,57,2733,5.13,5.17,3.18
30766,1,Ideal,F,SI1,60,57,4939,6.45,6.41,3.86
30767,0.5,Very Good,G,VS1,62.9,55,1592,5.06,5.09,3.19
30768,0.29,Ideal,F,VVS1,61.1,57,715,4.26,4.29,2.61
30769,1.22,Premium,F,VVS1,61.9,58,11723,6.81,6.85,4.23
30770,0.74,Premium,I,SI2,61,60,2051,5.8,5.75,3.52
30771,0.52,Ideal,G,IF,61.5,56,2055,5.16,5.21,3.19
30772,0.73,Premium,F,SI1,61.9,60,2527,5.81,5.78,3.59
30773,0.24,Ideal,H,VVS2,61.5,57,504,4,4.03,2.47
30774,0.32,Premium,D,SI1,60.8,58,589,4.41,4.44,2.69
30775,1.51,Ideal,J,VVS2,61.4,59,9334,7.34,7.39,4.52
30776,0.31,Ideal,G,IF,61,56,891,4.38,4.41,2.68
30777,2.01,Fair,F,SI1,58.6,95,13387,8.32,8.31,4.87
30778,0.3,Ideal,D,VS2,62.5,57,710,4.25,4.29,2.67
30779,0.4,Premium,G,SI1,61.6,59,900,4.72,4.66,2.89
30780,0.51,Premium,E,SI2,61.8,58,1177,5.08,5.11,3.15
30781,0.57,Ideal,F,VVS1,61.1,55,3057,5.36,5.44,3.3
30782,0.92,Premium,F,SI1,62.1,60,4420,6.22,6.21,3.86
30783,0.32,Ideal,D,VS2,62.2,56,972,4.4,4.38,2.73
30784,0.31,Premium,I,SI1,62.3,59,408,4.29,4.32,2.68
30785,1.72,Very Good,D,SI2,63.4,62,12360,7.59,7.53,4.79
30786,0.9,Premium,E,VS2,60.6,53,4562,6.3,6.27,3.81
30787,1.02,Very Good,G,VS2,61.9,54,6569,6.45,6.48,4
30788,0.73,Premium,I,VVS2,61.5,58,2519,5.78,5.73,3.54
30789,1,Premium,H,SI2,61.2,59,3850,6.38,6.42,3.92
30790,0.55,Ideal,G,VVS2,62.5,56,2022,5.22,5.25,3.27
30791,1.02,Ideal,F,SI1,60.1,59,5549,6.59,6.56,3.95
30792,1.06,Ideal,H,VS2,62.5,57,5889,6.49,6.47,4.05
30793,1.51,Premium,G,SI1,62.7,58,10951,7.3,7.25,4.56
30794,0.4,Ideal,I,VVS2,62,56,1240,4.74,4.77,2.95
30795,1.59,Premium,I,VS2,62.9,56,10471,7.48,7.43,4.69
30796,0.3,Premium,J,SI1,62.7,59,450,4.27,4.21,2.66
30797,1.26,Very Good,F,VS2,61.4,59,9071,6.86,6.96,4.24
30798,0.36,Premium,G,VVS2,61.9,58,1053,4.6,4.54,2.83
30799,0.32,Premium,J,SI1,63,58,480,4.35,4.32,2.73
30800,0.9,Premium,G,SI1,60.6,61,3774,6.21,6.16,3.75
30801,0.27,Very Good,F,VS1,60.5,57,518,4.21,4.23,2.55
30802,0.74,Very Good,G,SI1,61.6,58,2690,5.78,5.81,3.57
30803,0.32,Ideal,D,VS2,62.5,56,972,4.45,4.38,2.76
30804,1.31,Premium,I,SI2,63,58,5612,6.97,6.93,4.38
30805,0.33,Premium,E,VS1,61.6,58,781,4.41,4.45,2.73
30806,1.01,Premium,E,SI2,59.5,60,3801,6.59,6.53,3.9
30807,1.07,Ideal,G,VS1,61.8,55,7198,6.59,6.55,4.06
30808,1.01,Premium,F,VVS2,60.4,59,9231,6.49,6.45,3.91
30809,0.38,Ideal,F,VS2,62.2,57,1026,4.63,4.6,2.87
30810,0.3,Good,G,VVS2,57.9,61,540,4.4,4.42,2.56
30811,1.06,Ideal,F,SI2,62.7,56,3461,6.52,6.47,4.07
30812,0.32,Ideal,I,VVS1,62.4,55,589,4.34,4.38,2.72
30813,0.33,Premium,H,VS2,61.7,59,668,4.42,4.39,2.72
30814,0.38,Ideal,F,VS2,62.1,57,1026,4.67,4.61,2.88
30815,1.52,Very Good,G,SI1,62.5,58,10150,7.26,7.3,4.55
30816,0.9,Ideal,I,VS1,62.4,56,3867,6.14,6.19,3.85
30817,0.36,Ideal,E,SI1,62.1,56,810,4.59,4.56,2.84
30818,0.43,Premium,D,VVS1,59.6,58,1659,4.94,4.89,2.93
30819,0.51,Premium,E,VVS2,62,62,1882,5.09,5.04,3.14
30820,0.71,Premium,G,VVS2,60.3,58,2839,5.82,5.78,3.5
30821,0.36,Ideal,F,SI1,61.6,56,718,4.62,4.57,2.83
30822,0.46,Fair,F,VS2,66,58,982,4.9,4.76,3.19
30823,0.81,Premium,E,SI2,59.9,61,2559,6.08,6.05,3.63
30824,1.01,Ideal,D,SI1,60.8,56,5939,6.54,6.48,3.96
30825,1,Ideal,E,SI2,62.2,52,4808,6.42,6.47,4.01
30826,1.04,Ideal,G,VS2,62,57,6342,6.49,6.5,4.03
30827,0.55,Premium,D,VS2,61.3,60,1928,5.28,5.29,3.24
30828,0.51,Premium,F,VS2,62.3,60,1574,5.1,5.07,3.17
30829,0.31,Ideal,H,VS1,62.6,55,544,4.34,4.38,2.73
30830,0.71,Premium,F,SI2,60.2,60,2331,5.8,5.77,3.48
30831,0.39,Premium,H,SI2,62.4,59,721,4.65,4.58,2.88
30832,0.3,Very Good,J,VS1,63.3,60,506,4.25,4.22,2.68
30833,0.53,Good,I,SI2,63.6,58,942,5.08,5.11,3.24
30834,0.3,Ideal,D,VVS1,62.1,56,853,4.31,4.32,2.68
30835,1.65,Very Good,H,VS1,62,56,11823,7.53,7.59,4.68
30836,0.42,Very Good,H,VS2,60.9,55,1190,4.87,4.89,2.97
30837,1,Very Good,G,VS2,63.3,58,6048,6.39,6.27,4.01
30838,1.01,Very Good,F,SI2,59.5,57,3709,6.61,6.66,3.95
30839,0.35,Ideal,E,VS1,61.9,56,829,4.51,4.53,2.8
30840,0.51,Very Good,G,VS2,62.6,57,1343,5.1,5.15,3.21
30841,0.91,Premium,F,SI2,61,51,3546,6.24,6.21,3.8
30842,0.38,Premium,J,VS1,62.1,60,770,4.64,4.6,2.87
30843,0.27,Very Good,D,VS1,59.9,58,470,4.17,4.24,2.52
30844,0.34,Very Good,H,VS1,63.1,57,765,4.44,4.4,2.79
30845,1.33,Very Good,H,SI2,62.5,58,6482,7.04,6.97,4.38
30846,0.41,Ideal,E,VVS2,61,56,1243,4.82,4.79,2.93
30847,1.31,Ideal,H,VS1,61.5,56,8583,7.06,7,4.32
30848,1.63,Very Good,H,SI1,62.5,58,10721,7.47,7.55,4.69
30849,0.76,Very Good,E,SI1,60.4,58,3261,5.91,5.97,3.59
30850,1.27,Good,J,VS1,63.4,60,5588,6.8,6.85,4.33
30851,0.31,Ideal,E,SI1,61.8,53.9,542,4.32,4.35,2.68
30852,0.74,Ideal,E,SI1,61.7,56,2779,5.84,5.8,3.59
30853,1.02,Very Good,G,VS1,62,59,6126,6.39,6.45,3.98
30854,0.39,Premium,J,VS1,61.6,59,616,4.67,4.71,2.89
30855,0.81,Premium,G,SI2,62.2,59,2616,5.96,5.9,3.69
30856,0.3,Good,G,VVS1,63.2,58,789,4.23,4.25,2.68
30857,0.23,Very Good,F,VS1,60,57,402,4,4.03,2.41
30858,0.52,Premium,F,VS2,62.5,58,1605,5.17,5.13,3.22
30859,0.42,Ideal,G,VS1,61.8,56,921,4.8,4.84,2.98
30860,0.31,Ideal,G,VS2,62.7,57,544,4.31,4.34,2.71
30861,0.52,Premium,F,VS2,62.5,58,1605,5.17,5.13,3.22
30862,1.51,Premium,G,VS2,58.1,61,11746,7.57,7.54,4.39
30863,1.54,Premium,J,VVS1,62.4,59,9383,7.38,7.36,4.6
30864,0.75,Very Good,E,SI1,62.4,57,2517,5.79,5.85,3.63
30865,0.37,Ideal,E,SI1,61,56,613,4.66,4.68,2.85
30866,0.41,Premium,G,SI1,61.3,60,719,4.75,4.81,2.93
30867,0.61,Very Good,E,SI1,63.9,54,2179,5.38,5.42,3.45
30868,1.56,Ideal,F,VS1,61.7,56,17455,7.48,7.46,4.61
30869,0.41,Premium,E,VS1,61.9,59,1079,4.77,4.8,2.96
30870,0.3,Ideal,H,VS1,62.1,56,545,4.28,4.32,2.67
30871,1.53,Premium,H,VS2,60.1,58,11087,7.6,7.57,4.71
30872,1.04,Ideal,F,VVS1,61.6,55,10825,6.5,6.53,4.02
30873,0.54,Ideal,H,VS2,61.6,55,1453,5.23,5.25,3.23
30874,0.3,Very Good,G,VVS2,61.3,58,684,4.28,4.34,2.64
30875,2.3,Ideal,G,SI2,61.4,57,14744,8.51,8.48,5.22
30876,1.02,Good,E,SI2,63.3,59,4398,6.32,6.42,4.03
30877,1.13,Premium,F,I1,62.3,56,3607,6.69,6.61,4.14
30878,1.31,Good,G,SI2,63.8,56,4864,7.03,6.89,4.44
30879,1.61,Very Good,G,SI1,62.6,56,12028,7.44,7.54,4.69
30880,0.31,Premium,H,VVS1,61.8,58,907,4.34,4.3,2.67
30881,0.72,Ideal,F,VVS1,61.7,56,3795,5.73,5.77,3.55
30882,0.41,Premium,E,VS1,60.1,58,1079,4.81,4.84,2.9
30883,1.02,Ideal,H,SI2,61.8,55,4207,6.47,6.51,4.01
30884,1.11,Ideal,G,VS2,61.6,56,8400,6.62,6.65,4.09
30885,0.72,Ideal,E,VS2,62,57,2843,5.71,5.74,3.55
30886,1.31,Ideal,H,VS1,61.5,55,8583,7.05,7.02,4.33
30887,0.3,Ideal,E,VS2,61.8,57,844,4.34,4.3,2.67
30888,0.4,Good,J,VS2,64,57,591,4.67,4.7,3
30889,1.02,Ideal,G,SI1,60.6,57,5367,6.49,6.52,3.94
30890,0.44,Ideal,F,VVS2,60.9,55,1253,4.96,4.92,3.01
30891,0.4,Ideal,H,VVS2,62.4,57,1125,4.73,4.69,2.94
30892,0.37,Ideal,E,VS2,61.2,57,811,4.58,4.64,2.82
30893,0.71,Ideal,E,SI1,61.7,56,2494,5.74,5.77,3.55
30894,1.37,Premium,J,SI2,60.7,60,5156,7.19,7.07,4.33
30895,0.3,Very Good,E,SI1,63.2,56,675,4.3,4.27,2.71
30896,2.02,Very Good,I,VS2,63.1,55,17581,8,8.09,5.08
30897,0.35,Ideal,G,IF,61.1,56,1116,4.59,4.54,2.79
30898,1.52,Good,I,VS2,63.3,61,8778,7.23,7.27,4.59
30899,0.8,Premium,E,SI1,61.2,60,2912,5.97,5.95,3.65
30900,0.42,Good,D,SI2,60.7,61,617,4.78,4.84,2.92
30901,1.53,Very Good,I,SI1,63.1,56,7797,7.32,7.26,4.6
30902,1.03,Ideal,D,SI2,60.5,58,5491,6.52,6.58,3.96
30903,1.56,Ideal,G,VS1,61.3,56,16052,7.48,7.44,4.57
30904,1,Good,F,VS1,64.8,59,5829,6.17,6.23,4.02
30905,0.3,Ideal,H,VS2,62.3,54,491,4.31,4.36,2.7
30906,0.42,Ideal,F,VS1,60.9,57,1103,4.88,4.84,2.96
30907,1.25,Ideal,G,VVS2,62.5,54,10636,6.88,6.93,4.31
30908,1.07,Ideal,H,VS1,61,57,7440,6.59,6.63,4.03
30909,0.4,Ideal,E,SI1,62.4,53,694,4.73,4.75,2.96
30910,0.52,Very Good,D,VVS2,59.8,55,2426,5.28,5.35,3.18
30911,0.71,Ideal,D,SI1,62,55,3252,5.71,5.76,3.56
30912,1.21,Very Good,D,VVS2,62.4,56,13630,6.76,6.83,4.24
30913,1.87,Premium,I,SI2,60.3,61,11105,7.95,7.91,4.78
30914,1.08,Ideal,I,VS2,61.9,57,5172,6.54,6.61,4.07
30915,0.31,Premium,G,VVS1,61.2,59,816,4.32,4.34,2.65
30916,1.01,Premium,E,I1,59.8,58,3394,6.57,6.53,3.92
30917,0.37,Ideal,D,VVS2,61.6,56,1145,4.65,4.61,2.85
30918,1.03,Premium,E,SI2,61.8,59,4845,6.47,6.42,3.98
30919,0.25,Premium,E,VVS1,62.9,58,740,4.03,4.01,2.53
30920,0.39,Ideal,G,VVS2,60.7,55,902,4.75,4.78,2.89
30921,1.12,Very Good,G,VVS2,62.6,59,8564,6.58,6.61,4.13
30922,0.9,Very Good,D,VS2,60.9,62,4804,6.11,6.18,3.74
30923,0.38,Premium,I,VS2,61.7,59,812,4.64,4.6,2.85
30924,0.9,Good,E,SI1,58.3,61,4165,6.24,6.29,3.65
30925,0.32,Very Good,F,VVS1,61.5,57,886,4.38,4.41,2.7
30926,0.39,Ideal,G,VVS2,60.7,55,902,4.75,4.78,2.89
30927,0.34,Premium,E,VS2,62.7,56,893,4.51,4.48,2.82
30928,0.38,Ideal,H,SI1,61.2,56,697,4.7,4.74,2.89
30929,1,Very Good,F,VS2,62.8,57,6957,6.29,6.35,3.97
30930,1.01,Premium,F,SI1,61.8,59,4989,6.41,6.34,3.94
30931,0.32,Premium,G,VS1,61.4,58,828,4.4,4.36,2.69
30932,0.32,Ideal,H,IF,61.6,54,814,4.41,4.49,2.74
30933,1.11,Very Good,H,VS1,63.2,57,6061,6.61,6.53,4.15
30934,0.74,Very Good,E,SI2,63.1,57,2617,5.8,5.76,3.65
30935,0.5,Ideal,G,VVS1,62.2,56,1897,5.08,5.11,3.17
30936,1.63,Premium,I,VS2,61,60,10479,7.62,7.59,4.64
30937,0.43,Ideal,F,SI1,61.3,56,739,4.86,4.9,2.99
30938,1.08,Very Good,F,SI2,63.1,59,3590,6.51,6.46,4.09
30939,0.7,Ideal,E,SI1,60.1,57,2929,5.78,5.83,3.49
30940,0.53,Ideal,H,VS2,62.4,56,1412,5.18,5.17,3.23
30941,0.92,Ideal,F,SI1,62.8,56,4232,6.14,6.18,3.87
30942,1.15,Ideal,G,SI2,62.4,56,4877,6.7,6.74,4.19
30943,2.05,Premium,J,VS1,60.1,58,15067,8.25,8.19,4.94
30944,1.3,Premium,F,VS1,62,58,11130,6.94,6.9,4.29
30945,0.7,Premium,D,VS2,62.4,56,2859,5.72,5.66,3.55
30946,0.39,Premium,H,SI1,62,60,834,4.71,4.65,2.9
30947,0.31,Ideal,G,VVS1,62.1,55,789,4.33,4.36,2.7
30948,1.01,Very Good,F,VS2,63.7,56,6289,6.29,6.34,4.02
30949,1.41,Premium,H,VS2,62,58,8686,7.19,7.12,4.44
30950,1.08,Premium,H,VS1,59.6,59,5582,6.72,6.66,3.99
30951,1.21,Very Good,H,SI2,62.1,60,5190,6.77,6.82,4.22
30952,0.35,Ideal,E,VS2,62,55,984,4.54,4.52,2.81
30953,0.3,Very Good,E,VVS2,60.8,60,789,4.27,4.31,2.61
30954,0.31,Very Good,H,VVS2,61.2,55,578,4.41,4.44,2.7
30955,1.08,Ideal,G,SI1,61.8,56,5352,6.58,6.55,4.06
30956,0.62,Ideal,G,SI2,62.1,55,1327,5.46,5.49,3.4
30957,0.33,Very Good,I,IF,62,58,694,4.44,4.46,2.76
30958,1.05,Very Good,D,SI1,61.6,61,5255,6.5,6.55,4.02
30959,1.46,Fair,H,SI2,56.3,60,5723,7.61,7.55,4.27
30960,0.74,Ideal,I,VVS1,62.3,55,2715,5.77,5.82,3.61
30961,1,Premium,G,VVS2,59.5,61,7589,6.46,6.42,3.83
30962,0.51,Premium,H,SI1,61.9,56,1116,5.13,5.12,3.17
30963,0.5,Very Good,H,SI1,63.1,59,1181,5.02,4.96,3.15
30964,0.3,Premium,G,VS2,61.1,62,630,4.33,4.28,2.63
30965,0.43,Premium,D,VS2,60.2,59,1056,4.88,4.92,2.95
30966,1.08,Premium,I,SI2,62.7,57,3805,6.57,6.53,4.11
30967,0.34,Very Good,H,VS2,63.3,56,689,4.45,4.39,2.8
30968,1.51,Very Good,G,SI1,59.6,60,10576,7.42,7.45,4.43
30969,1.2,Ideal,F,VS1,62,55,9641,6.81,6.83,4.23
30970,0.37,Ideal,I,VS2,61.2,56,603,4.62,4.66,2.84
30971,0.41,Ideal,H,VS1,61,54,1024,4.84,4.8,2.94
30972,0.96,Fair,H,SI2,67.6,63,2672,5.99,5.84,4.01
30973,0.58,Ideal,D,VS2,60.8,57,2590,5.4,5.42,3.29
30974,0.46,Ideal,I,VVS1,61.7,57,974,4.96,4.99,3.07
30975,0.5,Premium,E,SI2,59.7,59,1063,5.18,5.11,3.07
30976,0.3,Premium,G,VS1,62.9,60,776,4.29,4.26,2.69
30977,0.37,Premium,G,VS2,59.7,61,944,4.72,4.66,2.8
30978,0.9,Very Good,F,SI2,61.3,60,3468,6.18,6.22,3.8
30979,0.28,Ideal,H,VVS2,62,57,522,4.21,4.24,2.62
30980,0.56,Good,E,VS1,61.7,65,1938,5.21,5.23,3.22
30981,1.04,Ideal,F,SI2,62.1,57,4668,6.46,6.48,4.02
30982,1.04,Premium,H,SI1,60,58,3902,6.59,6.52,3.93
30983,0.9,Good,H,VS2,63.6,61,3701,6.03,5.97,3.8
30984,0.25,Very Good,G,VVS1,63,54,525,4.02,4.04,2.54
30985,1,Premium,G,SI1,60.1,61,3634,6.44,6.4,3.86
30986,0.31,Premium,J,VS1,61.8,59,523,4.33,4.31,2.67
30987,0.53,Ideal,H,SI1,62.3,57,1197,5.2,5.24,3.25
30988,2.02,Very Good,I,VS2,63.2,53,16179,8.09,8.18,5.14
30989,0.3,Ideal,F,VS2,61.6,57,605,4.3,4.33,2.66
30990,1.54,Premium,G,SI2,61.5,61,8969,7.42,7.35,4.54
30991,0.35,Ideal,H,IF,60.5,56,984,4.59,4.56,2.77
30992,0.39,Premium,E,VVS2,61.1,59,1207,4.74,4.68,2.88
30993,0.73,Ideal,F,SI2,61.9,55,2588,5.78,5.82,3.59
30994,0.75,Ideal,F,SI2,62.1,55,2586,5.83,5.87,3.63
30995,0.52,Very Good,I,VVS1,63.1,58,1577,5.13,5.1,3.23
30996,1.01,Ideal,D,VS2,59.8,56,7127,6.52,6.49,3.89
30997,0.3,Very Good,E,SI1,60.9,58,499,4.31,4.33,2.63
30998,0.38,Ideal,F,VS2,61.3,57,822,4.65,4.68,2.86
30999,0.43,Premium,E,VVS1,59.5,58,1433,4.92,4.96,2.94
31000,0.42,Ideal,H,VVS2,62.4,56,984,4.8,4.78,2.99
31001,2.23,Premium,J,SI1,62.4,59,14258,8.36,8.33,5.21
31002,0.97,Good,J,VS2,60,56,3717,6.4,6.46,3.86
31003,0.54,Ideal,J,VS1,61,56.1,1240,5.25,5.28,3.21
31004,0.51,Ideal,J,SI1,62.5,58,1023,5.11,5.13,3.2
31005,0.3,Ideal,F,VS2,62.9,57,776,4.29,4.26,2.69
31006,0.3,Ideal,E,IF,62,54,943,4.31,4.34,2.68
31007,2.33,Premium,J,SI1,61.1,58,11638,8.6,8.56,5.24
31008,0.41,Premium,F,VVS2,61.6,59,951,4.73,4.79,2.93
31009,1.11,Premium,G,SI2,62.5,57,3804,6.54,6.49,4.07
31010,1.05,Very Good,G,SI2,62.5,60,4241,6.45,6.5,4.05
31011,1.07,Good,J,VS2,61.7,57.7,4602,6.55,6.58,4.05
31012,1.72,Premium,G,VS2,61.1,58,15801,7.69,7.73,4.71
31013,0.4,Ideal,G,SI1,60.1,56,1084,4.8,4.85,2.9
31014,1.08,Good,G,VS2,58.9,58,6708,6.69,6.75,3.96
31015,2.1,Fair,F,SI2,59.5,69,16506,8.35,8.25,4.94
31016,0.23,Very Good,F,VVS1,61.8,57,583,3.94,3.96,2.44
31017,0.31,Ideal,D,VS2,62.5,57,942,4.36,4.31,2.71
31018,1,Fair,F,VS2,64.9,52,6210,6.24,6.33,4.08
31019,0.31,Ideal,D,SI1,62.1,56,732,4.37,4.33,2.7
31020,0.41,Ideal,G,VVS1,62.4,55,1068,4.74,4.78,2.97
31021,1.25,Ideal,E,VS2,62.6,56,8400,6.89,6.84,4.3
31022,0.9,Ideal,H,VS2,61.6,57,4173,6.17,6.29,3.84
31023,1.02,Ideal,E,SI1,61.1,56,4675,6.51,6.45,3.96
31024,0.27,Premium,E,VVS1,60.6,58,622,4.18,4.2,2.54
31025,0.51,Ideal,E,VS2,60.1,57,1909,5.23,5.19,3.13
31026,0.4,Premium,F,VS1,62.5,59,982,4.66,4.69,2.92
31027,1.5,Very Good,J,VVS2,61.5,60,8712,7.27,7.31,4.48
31028,0.33,Ideal,G,VS1,62.1,55,854,4.46,4.43,2.76
31029,1.5,Ideal,H,VS1,62.4,56,12702,7.29,7.34,4.57
31030,1.01,Very Good,E,SI1,59.5,57,5534,6.56,6.62,3.92
31031,0.46,Good,F,IF,56.2,61,1806,5.16,5.24,2.92
31032,0.34,Ideal,E,SI2,62.4,57,612,4.5,4.47,2.8
31033,0.4,Ideal,F,SI1,62,54,694,4.76,4.79,2.96
31034,0.34,Very Good,E,SI1,63.5,55,714,4.47,4.44,2.83
31035,0.57,Premium,J,SI2,62.7,60,941,5.25,5.21,3.28
31036,1.22,Premium,H,VS2,60.9,58,6354,6.89,6.86,4.19
31037,1,Premium,H,SI2,58.6,59,4088,6.57,6.5,3.83
31038,0.5,Fair,G,VS1,60.3,66,1327,5.13,5.09,3.08
31039,0.32,Very Good,F,VVS1,62.8,60,834,4.32,4.34,2.72
31040,0.44,Ideal,D,VS2,60.4,56,1081,4.91,4.95,2.98
31041,2.28,Ideal,J,SI1,61.6,57,12755,8.5,8.43,5.21
31042,1.07,Ideal,E,VVS2,61.8,54,10453,6.56,6.61,4.07
31043,0.93,Ideal,G,SI1,60.1,57,5126,6.33,6.41,3.83
31044,0.36,Premium,I,VS2,62.7,59,505,4.54,4.58,2.86
31045,0.51,Very Good,E,VS2,63.1,55,1662,5.13,5.1,3.23
31046,1.09,Ideal,H,VS2,61.4,57,6419,6.61,6.65,4.07
31047,0.46,Very Good,F,VS2,59.6,58.2,1273,4.99,5.06,3
31048,1.21,Ideal,H,SI1,62,56,5936,6.86,6.81,4.24
31049,1.3,Premium,F,VVS1,59.3,59,14196,7.11,7.08,4.22
31050,0.9,Ideal,H,VS2,59.9,57,4584,6.27,6.31,3.77
31051,0.7,Premium,F,SI1,62.5,59,2354,5.67,5.65,3.54
31052,0.31,Ideal,F,VVS2,61.9,56,759,4.32,4.37,2.69
31053,0.71,Very Good,I,VS2,63.4,56,1840,5.65,5.61,3.57
31054,0.31,Ideal,E,VS1,61.8,56,734,4.33,4.34,2.68
31055,0.51,Premium,G,VS1,62.5,58,1656,5.09,5.11,3.19
31056,2.01,Premium,I,SI2,62.1,56,14428,8.11,8.06,5.02
31057,0.91,Ideal,G,SI2,62.7,57,3557,6.15,6.19,3.87
31058,0.39,Very Good,F,VVS2,63.3,56,944,4.63,4.66,2.94
31059,1.24,Very Good,I,VS2,62.7,55,5836,6.82,6.87,4.29
31060,1.02,Good,D,SI2,57.7,64,4246,6.7,6.62,3.84
31061,1.12,Very Good,G,SI2,61.2,58,5504,6.65,6.69,4.08
31062,1.12,Ideal,F,VVS2,61.4,57,9634,6.69,6.66,4.1
31063,0.31,Ideal,H,VS1,61.7,57,698,4.34,4.32,2.67
31064,0.23,Good,E,VVS1,60.6,65,458,3.95,3.97,2.4
31065,1.2,Fair,I,I1,65.1,55,2376,6.65,6.59,4.31
31066,1.12,Ideal,G,SI2,62.8,54,4158,6.7,6.64,4.19
31067,1.36,Ideal,H,VS2,59.9,57,9279,7.2,7.22,4.32
31068,0.54,Ideal,D,VS2,61.6,55,2307,5.25,5.27,3.24
31069,0.52,Ideal,G,VS1,60.9,55,1815,5.22,5.16,3.16
31070,1.16,Very Good,D,SI1,61.8,58,5695,6.72,6.78,4.17
31071,0.31,Premium,I,VVS2,61.7,58,698,4.4,4.38,2.71
31072,0.31,Ideal,D,VS2,62.1,56,942,4.35,4.34,2.7
31073,0.41,Very Good,D,SI2,62.3,61,638,4.72,4.75,2.95
31074,1.08,Ideal,F,VS2,62.3,54,7917,6.6,6.56,4.1
31075,0.33,Ideal,H,VS2,60.7,55,551,4.48,4.51,2.73
31076,0.91,Premium,H,VS2,61,59,4128,6.32,6.27,3.84
31077,0.75,Good,D,SI1,63.6,58,3078,5.65,5.77,3.63
31078,0.42,Ideal,H,SI1,62.7,56,700,4.76,4.78,2.99
31079,0.48,Good,G,VS2,60.3,60.7,1130,5.06,5.11,3.06
31080,0.4,Good,G,SI1,63.1,56,655,4.72,4.75,2.99
31081,0.31,Very Good,F,VS1,61.2,55,675,4.35,4.37,2.67
31082,1.02,Premium,H,SI1,61.8,56,4102,6.47,6.42,3.98
31083,0.51,Very Good,G,VVS2,63.1,58,1974,5.11,5.07,3.21
31084,0.5,Fair,E,VS1,55.3,65,1890,5.35,5.31,2.95
31085,1.13,Premium,H,SI2,62.3,57,4873,6.68,6.65,4.15
31086,0.31,Ideal,G,VVS1,61.4,57,772,4.37,4.39,2.68
31087,2.16,Very Good,I,VS2,58.6,60,16080,8.48,8.55,4.99
31088,0.3,Very Good,H,VVS1,62.2,58,684,4.26,4.29,2.66
31089,1.21,Premium,G,VS2,62.2,58,7996,6.85,6.81,4.25
31090,0.92,Premium,F,SI1,62.6,59,3749,6.19,6.23,3.89
31091,1,Very Good,I,SI1,58.5,61,4649,6.51,6.55,3.82
31092,1.61,Premium,I,VS2,58.4,59,9341,7.73,7.68,4.5
31093,1.06,Ideal,D,VS1,62,57,9625,6.49,6.54,4.04
31094,0.31,Ideal,D,SI1,61.8,57,533,4.33,4.37,2.69
31095,0.31,Ideal,G,VS2,62.4,54,544,4.36,4.39,2.73
31096,1.59,Ideal,I,SI2,60.5,55.1,8814,7.55,7.62,4.59
31097,0.9,Ideal,H,VS2,62.5,53,4369,6.17,6.22,3.87
31098,0.51,Ideal,E,SI1,62.8,55,1546,5.12,5.07,3.2
31099,1.02,Premium,F,SI1,62.6,58,4455,6.42,6.36,4
31100,2.14,Very Good,F,SI2,58.2,61,17582,8.45,8.5,4.93
31101,1.57,Ideal,I,VS2,60.4,58,10964,7.55,7.59,4.57
31102,0.62,Ideal,F,SI2,61.3,55,1441,5.55,5.47,3.38
31103,1.27,Very Good,I,VS2,63.3,63,6031,6.87,6.82,4.33
31104,0.56,Very Good,E,VS2,61,58,1755,5.29,5.34,3.24
31105,0.62,Ideal,D,VS1,61.9,57,2508,5.47,5.55,3.41
31106,1.39,Ideal,F,SI2,62.2,56,5021,7.2,7.15,4.46
31107,0.3,Very Good,G,VVS1,63.5,57,1013,4.27,4.23,2.7
31108,0.41,Ideal,F,VVS2,61.2,56,1323,4.78,4.82,2.94
31109,1.09,Very Good,G,VS1,62.5,59,6546,6.56,6.59,4.11
31110,0.77,Very Good,J,SI1,61,59,2086,5.94,5.99,3.64
31111,0.41,Good,G,I1,63.8,56,600,4.74,4.7,3.01
31112,0.41,Ideal,E,VS1,61.4,55,1076,4.84,4.8,2.96
31113,0.32,Ideal,G,VS1,61.6,55,665,4.43,4.5,2.75
