ID,carat,cut,color,clarity,depth,table,price,x,y,z
376,0.9,Very Good,F,SI1,59.8,54,4054,6.25,6.32,3.76
377,0.9,Ideal,G,SI2,61.5,57,3722,6.07,6.19,3.77
378,1.5,Fair,D,SI2,68.8,57,7469,6.9,6.86,4.73
379,0.71,Good,D,VS1,64.2,58,3690,5.65,5.6,3.61
380,0.34,Premium,D,SI1,62,58,750,4.47,4.43,2.76
381,0.54,Ideal,G,VVS2,61.8,55,1829,5.22,5.3,3.24
382,0.53,Very Good,F,VS1,61.5,59,1821,5.19,5.22,3.2
383,1.53,Very Good,I,VS1,59.3,58,9823,7.5,7.54,4.46
384,1.01,Good,J,VS1,61.5,61,4189,6.39,6.45,3.95
385,1.2,Premium,F,VS2,62.8,59,8964,6.78,6.69,4.23
386,0.94,Ideal,E,SI2,60.9,57,4366,6.34,6.36,3.87
387,1.2,Ideal,G,VVS2,61.1,56,10454,6.88,6.91,4.21
388,0.35,Very Good,D,VS2,62.6,56,721,4.48,4.5,2.81
389,0.7,Ideal,H,VVS1,61.6,57,2827,5.69,5.74,3.52
390,1.91,Premium,G,SI2,61.9,58,9038,7.9,7.84,4.87
391,0.91,Very Good,E,SI1,61.9,61,4031,6.11,6.14,3.79
392,0.51,Ideal,H,VVS1,61.4,55,1776,5.13,5.16,3.16
393,0.3,Premium,E,VS2,59.1,58,844,4.39,4.37,2.59
394,0.52,Ideal,E,VS2,60.9,57,1689,5.21,5.23,3.18
395,0.9,Very Good,D,SI2,58.8,59,3643,6.24,6.28,3.68
396,0.51,Ideal,G,VS2,61.7,57,1438,5.12,5.15,3.17
397,0.54,Good,H,VVS2,60.9,57.2,1883,5.22,5.26,3.19
398,0.34,Premium,G,VVS2,61.2,59,995,4.5,4.46,2.74
399,0.6,Ideal,F,SI2,61.7,56,1562,5.41,5.38,3.33
400,1.02,Fair,G,SI1,64.5,56,4044,6.3,6.23,4.04
401,1.24,Ideal,F,VVS2,62,57,12059,6.86,6.91,4.27
402,0.32,Ideal,H,VS1,62.1,55,672,4.4,4.39,2.73
403,0.85,Premium,D,SI2,60.5,60,2737,6.11,6.06,3.68
404,0.33,Premium,G,VS1,61.3,58,666,4.42,4.46,2.72
405,1.01,Good,G,VS2,58.9,61,5756,6.46,6.55,3.83
406,0.51,Premium,D,SI1,59.9,61,1574,5.18,5.14,3.09
407,0.38,Very Good,D,VVS2,60,62,1200,4.7,4.73,2.83
408,0.94,Premium,E,SI2,62.4,58,4027,6.33,6.26,3.93
409,2,Good,F,SI1,63,64,17869,7.67,7.76,4.86
410,0.32,Ideal,G,VVS2,61.9,57,936,4.41,4.38,2.72
411,0.41,Premium,G,VS2,62.6,59,1061,4.76,4.73,2.97
412,1.28,Ideal,E,VS1,62.2,55,12465,6.94,6.99,4.33
413,2.08,Premium,H,SI2,60,60,11851,8.31,8.28,4.98
414,0.53,Good,E,VS2,63.7,55,1607,5.12,5.15,3.27
415,2.48,Very Good,H,SI1,63.3,56,17893,8.6,8.55,5.43
416,0.73,Very Good,F,SI1,59.3,61,2326,5.82,5.85,3.46
417,0.33,Very Good,D,SI1,63.1,55,728,4.46,4.42,2.8
418,1.19,Premium,H,SI1,60.8,59,5698,6.87,6.84,4.17
419,0.53,Ideal,G,VS2,60.9,57,1598,5.25,5.26,3.2
420,0.74,Very Good,H,VS2,59.9,57,2463,5.87,5.91,3.53
421,1.2,Ideal,H,SI2,62.7,55,5578,6.74,6.69,4.21
422,1.03,Ideal,G,SI1,61.9,56,4928,6.46,6.5,4.01
423,1.04,Ideal,D,IF,61.8,57,14626,6.52,6.49,4.02
424,2.02,Very Good,H,SI1,61.1,58,18236,8.07,8.16,4.96
425,1.01,Ideal,G,VVS2,60.9,56,8029,6.51,6.55,3.98
426,0.74,Very Good,J,SI2,59.1,58,1923,5.93,5.99,3.52
427,0.34,Ideal,I,SI1,60.2,57,459,4.5,4.54,2.72
428,0.51,Ideal,F,VS1,61.9,56,1836,5.17,5.11,3.18
429,2.48,Ideal,I,SI2,62.3,57,12883,8.64,8.58,5.36
430,0.71,Premium,D,SI1,60.9,59,2743,5.72,5.71,3.48
431,0.8,Premium,H,SI1,62.5,59,2553,5.96,5.91,3.71
432,0.34,Ideal,G,IF,61.9,54,974,4.51,4.53,2.8
433,1.07,Fair,E,SI2,62.2,66,4496,6.57,6.48,4.06
434,1.25,Ideal,E,SI2,62.3,58,7289,6.86,6.89,4.28
435,1.32,Ideal,G,VS1,61.4,54,9715,7.09,7.13,4.37
436,0.75,Good,E,VS1,63.1,55,3231,5.8,5.83,3.67
437,0.5,Ideal,E,VS2,62.2,54,1746,5.11,5.08,3.17
438,2.2,Premium,I,VS2,58.9,60,17905,8.63,8.52,5.05
439,0.75,Premium,D,SI1,61.3,59,2484,5.89,5.82,3.59
440,1.55,Ideal,J,VS1,60.4,57,8548,7.52,7.54,4.55
441,0.43,Ideal,F,VVS2,61.4,56,1093,4.87,4.9,3
442,0.3,Ideal,F,VVS1,62.4,57,790,4.25,4.28,2.66
443,0.53,Ideal,F,SI1,61.9,55,1360,5.19,5.21,3.22
444,0.23,Ideal,E,VVS2,62.8,57,530,3.91,3.96,2.47
445,0.27,Premium,E,VVS1,60.6,58,622,4.18,4.2,2.54
446,0.34,Ideal,G,VS2,62.1,55,596,4.46,4.49,2.78
447,0.4,Premium,F,VS1,61.1,59,982,4.71,4.75,2.89
448,0.52,Good,I,SI1,63.6,60,978,5.05,5.1,3.23
449,0.41,Very Good,G,VS2,60.5,56,834,4.81,4.85,2.92
450,1.03,Premium,E,VS1,59.6,59,7817,6.59,6.57,3.92
451,0.38,Ideal,G,SI1,60.4,58,658,4.7,4.74,2.85
452,0.32,Ideal,D,VVS2,61.2,56,1030,4.43,4.39,2.7
453,0.5,Ideal,E,SI2,62.4,57,1240,5.07,5.03,3.15
454,0.3,Premium,E,VS2,62.1,59,844,4.29,4.27,2.66
455,0.7,Very Good,E,SI2,61.5,56,2298,5.71,5.73,3.52
456,0.36,Premium,F,VS2,59.4,56,905,4.71,4.69,2.79
457,0.55,Ideal,J,VS2,61.7,54,1260,5.34,5.29,3.28
458,1.01,Good,E,SI1,63.6,57,5251,6.27,6.3,4
459,0.52,Ideal,G,VS1,61.3,56,1694,5.2,5.17,3.18
460,1.01,Ideal,H,SI1,62.6,55,4749,6.39,6.43,4.01
461,0.4,Premium,D,VS1,59.2,59,1200,4.81,4.79,2.84
462,0.33,Ideal,H,VVS1,62.1,53,730,4.47,4.51,2.79
463,1,Premium,G,VS1,62.4,59,6606,6.35,6.4,3.98
464,0.53,Very Good,G,SI2,62.5,55,1000,5.14,5.19,3.23
465,0.37,Very Good,H,VS2,63.5,59,608,4.51,4.55,2.88
466,0.29,Ideal,E,VS2,60.1,56,619,4.3,4.34,2.6
467,0.7,Good,E,VS1,61.3,62,3277,5.64,5.72,3.48
468,0.52,Very Good,E,VS2,63.4,57,1694,5.16,5.12,3.26
469,0.33,Premium,E,SI1,62.2,59,579,4.41,4.43,2.75
470,1.01,Good,H,SI1,63.3,58,4559,6.37,6.4,4.04
471,1.31,Premium,G,VS2,60.3,59,8818,7.08,7.12,4.28
472,1.02,Very Good,F,VS2,63.2,57,6659,6.34,6.41,4.03
473,1.02,Ideal,E,SI1,61.9,55,5702,6.46,6.49,4.01
474,1.54,Premium,I,VS1,61.6,58,10164,7.39,7.42,4.56
475,1.5,Very Good,E,SI2,60.7,55,9900,7.39,7.44,4.5
476,0.77,Ideal,E,SI1,61.6,57,3189,5.87,5.91,3.63
477,1.09,Ideal,E,VS2,60.6,57,8158,6.66,6.67,4.04
478,0.6,Ideal,F,SI1,61.5,58,1646,5.38,5.41,3.32
479,0.4,Ideal,H,SI1,62.6,52,705,4.73,4.76,2.97
480,1,Very Good,D,SI2,59.5,62,4543,6.49,6.52,3.87
481,2.1,Good,I,SI2,62.9,64,11818,8.15,8.1,5.11
482,1.02,Premium,G,VS2,62.7,58,5407,6.44,6.36,4.01
483,0.55,Premium,D,SI1,61.9,60,1815,5.23,5.14,3.21
484,1.04,Premium,F,VVS2,61.6,59,9505,6.53,6.49,4.01
485,1.33,Premium,G,VS2,58.6,61,9682,7.21,7.17,4.21
486,0.91,Very Good,G,VS1,63.2,58,4209,6.15,6.07,3.86
487,0.24,Ideal,F,VVS2,62.4,55,526,3.99,4.02,2.5
488,1.21,Premium,G,VVS2,58.5,58,9541,7.06,6.95,4.1
489,1.23,Ideal,G,VS1,62,56,9030,6.92,6.86,4.27
490,0.23,Very Good,F,VVS1,63.2,58,505,3.89,3.93,2.47
491,0.9,Good,G,SI2,63.3,59,3162,6.07,6.12,3.86
492,0.64,Ideal,D,VVS1,61.8,54,4084,5.54,5.56,3.43
493,1.51,Premium,D,VS2,61.7,58,15531,7.33,7.29,4.51
494,1.03,Premium,E,SI2,61,60,4441,6.46,6.53,3.96
495,0.39,Premium,E,VS2,61.3,61,951,4.7,4.66,2.87
496,1.06,Very Good,F,SI1,61.2,57,5142,6.58,6.68,4.06
497,1.01,Premium,J,VS2,59.8,61,3535,6.47,6.43,3.86
498,1,Ideal,D,SI1,60.6,56,5775,6.5,6.54,3.95
499,1,Ideal,G,VS1,62.6,56,6377,6.39,6.36,3.99
500,1.01,Very Good,F,SI1,62.3,55,5789,6.38,6.42,3.99
501,0.8,Premium,G,SI1,63,59,2760,5.9,5.81,3.69
502,1.07,Ideal,G,VS2,62.3,57,6558,6.58,6.54,4.09
503,0.32,Ideal,E,VS1,61.7,56,745,4.41,4.44,2.73
504,0.32,Very Good,D,IF,62,56,1171,4.39,4.43,2.73
505,0.43,Premium,G,IF,61.4,59,1433,4.79,4.85,2.96
506,1,Good,G,SI2,57.8,64,3651,6.55,6.5,3.77
507,0.32,Very Good,E,SI1,63.1,56,672,4.37,4.34,2.75
508,0.23,Very Good,F,VVS1,61.4,58,530,3.93,3.95,2.42
509,2.08,Premium,J,VS2,60.3,59,14933,8.29,8.23,4.98
510,0.61,Premium,D,VS2,62.3,55,2251,5.47,5.42,3.39
511,0.3,Ideal,E,VS2,62.2,56,844,4.3,4.28,2.67
512,0.31,Ideal,I,VVS1,62,54,732,4.37,4.34,2.7
513,0.38,Ideal,F,VVS2,62,55,963,4.66,4.7,2.9
514,0.25,Premium,F,VVS2,62,59,740,4.04,3.99,2.49
515,1.22,Premium,E,SI2,61.5,58,6351,6.85,6.81,4.2
516,0.32,Premium,H,SI1,62,58,461,4.38,4.39,2.72
517,0.31,Very Good,G,VVS2,63.3,57,907,4.31,4.28,2.72
518,1.55,Premium,J,SI1,62.5,58,7638,7.4,7.36,4.61
519,1.02,Premium,I,SI1,62.7,58,4227,6.44,6.41,4.03
520,0.27,Ideal,E,VVS2,62,55,799,4.14,4.12,2.56
521,0.32,Very Good,F,VVS2,63.8,55,701,4.33,4.39,2.78
522,0.33,Premium,I,SI1,62.8,58,572,4.43,4.39,2.77
523,0.57,Ideal,F,VVS2,62.1,56,2339,5.31,5.35,3.31
524,0.41,Premium,F,VVS2,60.1,59,1115,4.79,4.82,2.89
525,0.76,Premium,E,VVS2,60.6,59,3767,5.94,5.85,3.57
526,0.37,Ideal,E,SI1,61.9,56,649,4.57,4.6,2.84
527,0.71,Very Good,F,VS1,60.6,60,3218,5.68,5.73,3.46
528,0.44,Good,D,VVS1,59.2,57,2250,4.96,5,2.95
529,0.31,Ideal,E,SI1,62.7,54,544,4.35,4.36,2.73
530,0.7,Ideal,D,SI1,61.6,57,3471,5.69,5.74,3.52
531,1.01,Ideal,D,VS2,62.6,55,8279,6.42,6.46,4.03
532,0.3,Ideal,F,IF,61.8,54,886,4.34,4.36,2.69
533,1.05,Fair,F,SI1,64.6,57,5186,6.39,6.33,4.11
534,1.5,Premium,F,VS1,62.2,60,15851,7.3,7.27,4.53
535,0.34,Ideal,E,VS2,62.2,57,829,4.46,4.42,2.76
536,0.41,Premium,G,VS2,60.7,59,990,4.85,4.8,2.93
537,0.4,Premium,D,SI2,60,58,666,4.8,4.84,2.89
538,1.32,Ideal,H,VVS2,62,54,9571,7.05,7.06,4.37
539,0.59,Good,F,VS2,64.9,57,1643,5.2,5.25,3.39
540,0.84,Premium,F,SI2,62.3,59,2863,6.06,6.01,3.76
541,1.03,Ideal,J,VS2,61.6,57,4283,6.52,6.47,4
542,0.71,Premium,F,SI2,61.6,59,2482,5.75,5.71,3.53
543,1.06,Good,F,VS1,58.5,57,7699,6.68,6.73,3.92
544,1.12,Premium,G,I1,60.4,59,2383,6.71,6.67,0
545,1.49,Fair,H,I1,66.9,61,6425,6.93,6.89,4.62
546,0.93,Premium,F,SI1,61.1,59,4182,6.32,6.29,3.85
547,0.35,Ideal,D,VS2,62.5,55,829,4.5,4.55,2.83
548,1.24,Ideal,G,SI1,61,56.4,6895,6.93,6.99,4.25
549,0.44,Ideal,G,IF,61.6,55,2506,4.9,4.93,3.03
550,1.2,Premium,D,SI2,62.6,57,5551,6.84,6.74,4.25
551,2.14,Very Good,E,SI2,61.5,58,18125,8.24,8.31,5.09
552,1.19,Very Good,G,VS1,59.1,58,7989,6.96,7.05,4.14
553,0.81,Good,D,SI1,63.9,58,3179,5.9,5.85,3.75
554,0.32,Ideal,H,VS2,61.3,55,505,4.4,4.44,2.71
555,0.32,Ideal,G,VVS1,61.3,60,732,4.39,4.42,2.7
556,0.34,Premium,H,VS2,60.2,60,689,4.56,4.51,2.73
557,1.73,Premium,J,SI1,60.7,58,9271,7.78,7.73,4.71
558,0.7,Ideal,F,VS1,62.4,56,2874,5.69,5.65,3.54
559,0.53,Ideal,G,VS2,61.2,56,1577,5.19,5.22,3.19
560,0.5,Very Good,H,SI1,60.9,61,1133,5.06,5.15,3.11
561,0.9,Premium,D,VS2,58.7,62,4505,6.32,6.29,3.7
562,0.52,Premium,E,VS2,62.8,55,1743,5.15,5.11,3.22
563,0.74,Ideal,E,VS2,59.5,57,3189,5.92,5.94,3.53
564,0.52,Ideal,H,VS1,61.4,56,1408,5.2,5.23,3.2
565,1.09,Ideal,H,VS2,61.5,54,5732,6.64,6.65,4.09
566,0.3,Premium,G,IF,61.6,60,895,4.29,4.32,2.65
567,0.35,Good,H,VVS2,60.4,56,620,4.57,4.59,2.77
568,0.39,Ideal,G,VVS1,62.4,53.6,1008,4.65,4.7,2.92
569,0.33,Ideal,E,VVS1,61.7,56,984,4.42,4.46,2.74
570,0.27,Ideal,E,VVS2,62.1,57,799,4.15,4.13,2.57
571,1.31,Premium,G,VVS2,59.6,61,11255,7.23,7.14,4.28
572,0.56,Ideal,J,VS2,62,56,1224,5.27,5.31,3.28
573,0.3,Good,F,VS2,63.4,59,565,4.23,4.25,2.69
574,0.41,Very Good,E,VS1,63.4,55,1160,4.7,4.73,2.99
575,0.73,Ideal,G,SI1,61.7,57,3089,5.78,5.81,3.57
576,1,Fair,H,VVS2,65.3,58,4312,6.25,6.18,4.06
577,1.01,Very Good,F,VS2,59.2,60,6204,6.46,6.51,3.84
578,1.06,Ideal,I,VS2,61.6,57,5748,6.53,6.58,4.04
579,0.5,Very Good,G,SI1,62.9,59,1197,5.06,5.09,3.19
580,0.37,Ideal,J,IF,61.9,54,601,4.63,4.68,2.88
581,1.01,Good,H,SI1,60.5,56,4475,6.43,6.49,3.91
582,0.31,Premium,G,SI2,60.3,59,523,4.37,4.35,2.63
583,0.71,Ideal,E,VS1,61.4,57,3435,5.81,5.78,3.56
584,0.77,Fair,F,VS1,66.8,57,3031,5.66,5.76,3.82
585,0.5,Good,E,VS2,64.1,58,1299,5.01,5.03,3.22
586,1.01,Premium,G,VS2,62.1,60,5839,6.35,6.37,3.95
587,0.32,Ideal,D,VS2,61.8,55,657,4.41,4.43,2.73
588,0.56,Ideal,F,VVS2,62.2,54.3,2260,5.26,5.29,3.28
589,0.71,Ideal,E,VS1,62.4,54,2923,5.71,5.74,3.57
590,0.7,Very Good,H,SI1,62.7,56,2107,5.6,5.62,3.52
591,1.7,Very Good,J,SI1,63.2,57,9253,7.63,7.55,4.8
592,1.5,Fair,F,SI2,64.7,59,7056,7.13,7.05,4.59
593,0.91,Good,I,VS2,64.2,55,3287,6.13,6.09,3.92
594,0.42,Ideal,J,VS2,61.3,57,680,4.79,4.86,2.96
595,0.3,Premium,E,VS2,62.4,59,844,4.3,4.26,2.67
596,1.04,Very Good,G,SI2,62.7,57,4125,6.4,6.46,4.03
597,0.52,Ideal,E,VS2,61.3,55,1712,5.18,5.2,3.18
598,0.51,Premium,E,VS1,61.6,57,1989,5.13,5.1,3.15
599,0.23,Good,E,VS1,64.3,59,373,3.84,3.87,2.48
600,2.07,Ideal,F,SI2,60.5,57,13373,8.28,8.21,4.99
601,0.34,Ideal,G,VVS1,62.5,53,895,4.47,4.49,2.8
602,0.54,Ideal,G,IF,61.2,57,2289,5.26,5.28,3.22
603,0.42,Premium,I,SI1,62.6,58,803,4.8,4.76,2.99
604,1.54,Premium,H,IF,62.5,58,12308,7.38,7.33,4.6
605,1.07,Ideal,F,SI2,61.5,57,4678,6.57,6.6,4.05
606,1.51,Ideal,J,VS2,62.4,57,7651,7.35,7.3,4.57
607,0.37,Very Good,F,VS2,59.2,61,696,4.63,4.69,2.76
608,1.75,Ideal,G,VS2,62.6,56,16783,7.72,7.65,4.81
609,0.53,Premium,G,VS2,60.7,59,1607,5.24,5.18,3.16
610,1,Good,F,I1,63.9,59,2098,6.27,6.2,3.99
611,0.51,Very Good,E,VVS1,59.9,57,2501,5.22,5.24,3.14
612,0.33,Premium,H,VS1,61,59,579,4.45,4.5,2.73
613,0.91,Very Good,F,SI1,63.3,60,3195,6.1,6.06,3.85
614,0.42,Ideal,H,IF,61.9,56,1216,4.79,4.81,2.97
615,1,Very Good,D,VS2,59.8,60,7281,6.46,6.49,3.87
616,1.51,Very Good,J,VS2,62.2,60,7557,7.27,7.32,4.54
617,0.41,Good,G,SI2,63.6,54,611,4.7,4.74,3
618,0.82,Very Good,F,SI2,59.7,57,2841,6.12,6.14,3.66
619,1.59,Premium,E,VS1,61.2,58,17552,7.58,7.49,4.61
620,1.01,Very Good,H,SI1,62.5,58,4052,6.37,6.42,4
621,2,Premium,H,I1,59.7,62,6344,8.19,8.02,4.85
622,2.14,Good,H,SI1,57.5,60,14395,8.57,8.48,4.9
623,1.93,Very Good,I,SI1,62.8,58,13278,7.89,7.97,4.98
624,1.46,Premium,J,SI2,60.1,58,6387,7.43,7.34,4.44
625,0.4,Ideal,E,VS1,62.4,54,951,4.73,4.75,2.96
626,0.31,Ideal,G,VVS1,61.3,60,710,4.33,4.38,2.67
627,0.76,Premium,J,VS1,61.1,58,2262,5.91,5.85,3.59
628,1.02,Good,E,SI2,63.2,56,4712,6.37,6.41,4.04
629,1,Good,F,SI2,63.6,62,3265,6.25,6.2,3.96
630,1.01,Very Good,E,VS2,63.3,60,6516,6.33,6.3,4
631,1.02,Good,I,SI1,64.2,53,3998,6.3,6.26,4.03
632,1.56,Premium,D,SI1,62.6,58,12226,7.36,7.44,4.63
633,0.3,Premium,G,IF,60,59,956,4.34,4.32,2.6
634,1.24,Very Good,H,SI2,63.2,55,5486,6.88,6.83,4.33
635,0.4,Premium,G,SI1,61.4,60,702,4.67,4.71,2.88
636,1.6,Premium,G,VVS2,60.6,60,16068,7.51,7.57,4.57
637,0.35,Ideal,F,VS2,62.4,57,706,4.5,4.51,2.81
638,1.33,Premium,F,SI2,59.9,58,6668,7.13,7.17,4.28
639,0.71,Premium,E,VS2,62.1,59,2735,5.72,5.68,3.54
640,0.52,Very Good,G,SI1,59.4,60,1267,5.23,5.28,3.12
641,0.74,Premium,H,VS1,60.6,60,2744,5.91,5.84,3.56
642,1.05,Ideal,F,SI1,61.3,54,5842,6.58,6.61,4.04
643,1.5,Very Good,J,VVS2,62.2,57,9306,7.25,7.31,4.53
644,1.13,Good,G,I1,63.4,58,3127,6.58,6.61,4.18
645,1.01,Ideal,E,SI2,61.5,55,5437,6.44,6.51,3.98
646,0.34,Very Good,H,VVS2,61,55,632,4.52,4.55,2.76
647,0.5,Ideal,J,VS2,61.6,56,1188,5.08,5.14,3.15
648,1.01,Very Good,I,SI1,63.3,54,4749,6.34,6.36,4.02
649,2.02,Ideal,G,SI2,62,55,18296,8.16,8.1,5.04
650,1.5,Premium,D,SI1,62.1,60,11863,7.28,7.22,4.5
651,0.4,Premium,E,VS1,61.8,56,1125,4.77,4.74,2.94
652,1.05,Good,E,VS1,63.1,59,7826,6.45,6.49,4.08
653,0.51,Ideal,H,SI1,61.7,55,1354,5.12,5.16,3.17
654,1.56,Ideal,I,SI1,61.4,56,8858,7.47,7.42,4.57
655,1.42,Premium,G,VS1,61.7,55,11861,7.29,7.24,4.48
656,0.71,Ideal,G,SI1,62.1,54,2513,5.72,5.75,3.56
657,0.42,Premium,H,VS1,61.2,60,1087,4.84,4.77,2.94
658,0.34,Very Good,E,SI1,63.2,55,765,4.49,4.46,2.83
659,1.77,Ideal,J,SI2,62,56,7771,7.78,7.74,4.81
660,1.51,Ideal,I,VS2,59.9,56,9471,7.49,7.42,4.47
661,1.32,Premium,F,SI2,60.6,60,6660,7.1,7.05,4.29
662,0.47,Very Good,G,VVS1,60.6,55,1780,5.05,5.09,3.07
663,0.31,Ideal,F,VS2,61.9,55,625,4.37,4.39,2.71
664,1.51,Premium,E,VS2,62.2,59,14171,7.31,7.36,4.56
665,1.14,Very Good,H,VS2,59.9,57,5053,6.78,6.81,4.07
666,1.1,Good,H,SI2,57.6,61,3696,6.82,6.73,3.9
667,2.26,Ideal,I,SI1,62.4,57,16904,8.43,8.37,5.24
668,2.05,Ideal,J,VS1,61.4,59,16793,8.16,8.13,5
669,0.91,Very Good,H,SI2,58.4,63,3408,6.29,6.24,3.66
670,1.02,Very Good,F,VS1,62.7,55,7539,6.37,6.43,4.01
671,1.65,Premium,G,I1,62,59,6788,7.53,7.57,4.68
672,0.33,Ideal,F,VVS2,61.3,56,1040,4.46,4.44,2.73
673,0.32,Ideal,D,VS2,62.2,55,758,4.37,4.41,2.73
674,1.01,Ideal,G,SI1,61.8,57,4588,6.41,6.46,3.98
675,0.41,Ideal,D,SI1,61.7,54,791,4.78,4.79,2.95
676,1.06,Premium,D,SI2,62.5,56,5393,6.61,6.47,4.09
677,1.02,Premium,G,VS2,62.7,58,5506,6.44,6.36,4.01
678,1.08,Premium,H,SI1,62.6,58,5171,6.56,6.53,4.1
679,1.04,Very Good,H,SI2,60.2,60,4332,6.52,6.57,3.94
680,0.31,Ideal,H,VVS2,62.4,57,802,4.36,4.32,2.71
681,1.5,Fair,H,VS2,65.2,58,10206,7.12,7.06,4.62
682,0.5,Premium,E,I1,60.7,61,840,5.14,5.05,3.09
683,0.3,Very Good,D,SI1,58.8,63,614,4.35,4.32,2.55
684,0.9,Premium,F,VS1,59,58,4687,6.33,6.29,3.72
685,0.41,Premium,J,VS1,62.1,58,647,4.75,4.79,2.96
686,0.41,Ideal,D,VS2,62.4,54,1076,4.78,4.74,2.97
687,0.31,Ideal,J,VS2,62.3,54,396,4.35,4.38,2.72
688,1.07,Ideal,G,VVS1,62.6,54,9276,6.58,6.5,4.1
689,0.28,Very Good,E,VVS2,64,54,572,4.11,4.17,2.65
690,1.22,Ideal,H,VS2,60.4,57,7506,6.95,6.98,4.21
691,0.37,Good,F,SI1,63.7,55,575,4.55,4.59,2.91
692,1,Very Good,E,VS1,63,56,7453,6.39,6.41,4.03
693,0.55,Premium,F,VS2,62.2,58,1580,5.22,5.26,3.26
694,1.64,Premium,F,SI1,61.3,58,12821,7.65,7.59,4.67
695,2.25,Very Good,J,SI2,60.6,63,8442,8.45,8.38,5.1
696,1.05,Premium,G,SI2,60.1,60,3898,6.66,6.58,3.98
697,0.9,Good,F,VS2,63.3,57,4253,6.04,6.09,3.84
698,0.38,Good,I,SI1,63.7,57,659,4.63,4.57,2.93
699,2.02,Very Good,J,VS2,59.3,60,13693,8.28,8.34,4.93
700,1.25,Ideal,H,VS2,60,56,6944,7.04,6.99,4.21
701,1.13,Very Good,F,VS1,61.6,58,7092,6.61,6.68,4.09
702,1.25,Premium,J,SI2,61.5,57,4690,7,6.93,4.28
703,0.71,Premium,G,SI1,58.5,58,2215,5.87,5.82,3.42
704,0.31,Ideal,E,SI1,62.7,57,544,4.29,4.32,2.7
705,1.5,Very Good,E,VS2,61,55,13963,7.38,7.45,4.52
706,2.57,Premium,E,SI2,61.3,60,17116,8.82,8.73,5.38
707,0.28,Premium,E,SI1,60.3,58,529,4.26,4.22,2.55
708,0.38,Ideal,H,VS2,62.2,57,741,4.61,4.66,2.89
709,2.16,Very Good,G,SI2,62.6,55,15166,8.2,8.25,5.14
710,1.09,Ideal,H,SI2,60,59,4383,6.72,6.77,4.05
711,0.51,Premium,D,SI1,61.9,60,1642,5.15,5.12,3.18
712,0.4,Ideal,D,VS2,62.3,57,982,4.72,4.75,2.95
713,1,Ideal,I,SI1,62.8,56,4237,6.33,6.38,3.99
714,1.22,Ideal,I,VS1,62.3,54,6459,6.82,6.86,4.26
715,0.5,Premium,E,VS2,60.7,59,1699,5.13,5.11,3.11
716,0.3,Good,F,IF,58.8,61,796,4.35,4.39,2.57
717,0.32,Ideal,E,VS2,61.3,57,702,4.42,4.45,2.72
718,1.55,Very Good,H,VS2,63.3,56,10546,7.38,7.32,4.65
719,1.1,Premium,E,VVS2,60.1,58,10387,6.69,6.76,4.04
720,0.51,Premium,G,VVS2,59.1,59,1974,5.21,5.18,3.07
721,0.37,Premium,E,SI1,61.8,58,649,4.59,4.64,2.85
722,1.09,Premium,H,VS2,62.3,57,5993,6.63,6.53,4.1
723,0.32,Premium,G,VS2,62.5,60,720,4.38,4.32,2.72
724,0.32,Ideal,I,VVS1,61.7,55,589,4.39,4.4,2.71
725,0.54,Very Good,I,SI1,63.2,57,1135,5.17,5.21,3.28
726,0.7,Ideal,F,SI1,61.2,55,3119,5.74,5.76,3.52
727,1.04,Very Good,H,SI2,62.9,57,4435,6.39,6.45,4.04
728,0.72,Very Good,I,VVS2,62.5,56,2530,5.7,5.72,3.57
729,1,Good,H,VS2,63.6,61,4722,6.25,6.21,3.96
730,0.31,Ideal,G,VVS1,62.8,53,1046,4.36,4.34,2.73
731,1.31,Very Good,G,SI2,63.4,58,4714,6.91,6.8,4.35
732,0.71,Good,I,VS2,61.1,60.6,2145,5.71,5.74,3.49
733,0.7,Fair,G,I1,68.6,59,1092,5.45,5.31,3.7
734,2.03,Ideal,H,SI1,60.8,57,18026,8.24,8.18,4.99
735,2.09,Premium,H,SI2,62.1,58,17156,8.22,8.17,5.09
736,0.32,Very Good,H,VS1,61.7,58,561,4.37,4.41,2.71
737,2.03,Ideal,I,SI1,62.9,57,15291,8.06,8.02,5.06
738,0.7,Ideal,D,VS1,61.7,57,3419,5.71,5.74,3.53
739,1.2,Ideal,I,VS2,61.1,58,6303,6.83,6.86,4.18
740,0.34,Premium,H,VS1,62.2,58,596,4.43,4.48,2.77
741,0.5,Very Good,F,SI1,63.2,57,1220,5.03,5.06,3.19
742,2.01,Premium,H,SI2,61.9,59,11646,8.13,7.97,4.98
743,0.51,Ideal,D,VS1,60.9,57,1752,5.17,5.2,3.16
744,0.9,Very Good,G,VS2,63.5,62,4081,6.07,6.11,3.87
745,0.42,Very Good,D,SI1,60.8,59,810,4.82,4.85,2.94
746,0.56,Premium,F,VVS1,61.1,56,2218,5.41,5.3,3.27
747,1.03,Premium,F,VVS1,59.7,60,10546,6.63,6.57,3.94
748,0.51,Very Good,E,SI1,62.8,61,1343,5.06,5.07,3.18
749,0.7,Ideal,F,SI2,60.1,57,2163,5.78,5.81,3.48
750,0.4,Premium,G,VS2,60.4,58,753,4.75,4.78,2.88
751,1.43,Fair,E,SI2,66,57,6086,7.02,7,4.63
752,0.46,Premium,E,SI1,61.8,57,1035,4.98,4.93,3.06
